HUC_12,cover_crop_percent_2001-2005,cover_crop_percent_2016-2020,tiles_perc_2001-2005,tiles_perc_2016-2020,wetlands_percent_2001-2005,wetlands_percent_2016-2020,forest_percent_2001-2005,forest_percent_2016-2020,CRP_percent_2001-2005,CRP_percent_2016-2020,no_till_fraction_2001-2005,no_till_fraction_2016-2020,PPT30MEAN_mm_2001-2005,PPT30MEAN_mm_2016-2020,meanTemp_degC_2001-2005,meanTemp_degC_2016-2020,soil_CLAYAVE_fraction_2001-2005,soil_CLAYAVE_fraction_2016-2020,cover_crop_percent_diff_2016minus2001,wetlands_percent_diff_2016minus2001,forest_percent_diff_2016minus2001,CRP_percent_diff_2016minus2001,no_till_fraction_diff_2016minus2001,PPT30MEAN_mm_diff_2016minus2001,meanTemp_degC_diff_2016minus2001
70101040404,1.825127e-05,1.825127e-05,0.04527891,0.04527891,0.44126115200000005,0.43778318600000005,0.170848028,0.166041566,0.00279527602,0.0010320545480000001,0.0,0.0,0.225661214,0.305056804,0.22058472199999998,0.1942777408,0.23641083,0.23641083,0.0,-0.003477965999999999,-0.004806462000000011,-0.001763221472,0.0,0.07939559000000002,-0.026306981199999996
70101040405,0.0,0.00051541128,0.0,0.0,0.371838998,0.373594078,0.5183635600000001,0.515804114,0.005486707719999999,9.775475e-05,0.0,0.0,0.20822919,0.291032066,0.23019577600000002,0.20855722999999998,0.13972344,0.13972344,0.00051541128,0.00175508000000002,-0.0025594460000000208,-0.005388952969999999,0.0,0.08280287599999997,-0.021638546000000036
70101040406,0.0,0.0,0.0,0.0,0.438311312,0.438138352,0.505438854,0.5021592220000001,0.0054802407400000005,9.7639538e-05,0.0,0.0,0.216049314,0.284472418,0.237109002,0.214930122,0.10367837500000002,0.10367837500000002,0.0,-0.00017295999999999978,-0.0032796319999999213,-0.005382601202000001,0.0,0.06842310400000001,-0.022178880000000012
70101040501,0.0,0.003707351866,0.00040671777,0.00040671777,0.315223926,0.31471114599999994,0.40374733999999995,0.413110852,0.00547978016,9.763132639999999e-05,0.0,0.0,0.20405205999999998,0.262288042,0.253731894,0.23680039600000002,0.07852672,0.07852672,0.003707351866,-0.000512780000000046,0.009363512000000018,-0.0053821488336000005,0.0,0.05823598200000002,-0.01693149799999999
70101040502,0.0,0.00034523240000000003,0.002195338,0.002195338,0.256112914,0.25693649,0.622613874,0.625324132,0.00547518476,9.7549458e-05,0.0,0.0,0.21695254999999997,0.274555734,0.25522385999999997,0.23498120399999997,0.081023246,0.081023246,0.00034523240000000003,0.0008235759999999925,0.002710258000000021,-0.005377635302,0.0,0.05760318400000003,-0.020242655999999998
70101040503,0.0,0.00042506597999999996,0.0,0.0,0.19930355,0.198929768,0.471770482,0.464742944,0.0054733325400000005,9.751644799999999e-05,0.0,0.0,0.225287344,0.28855346000000004,0.24257779399999996,0.2204991752,0.12172016999999999,0.12172016999999999,0.00042506597999999996,-0.0003737819999999892,-0.007027538,-0.005375816092000001,0.0,0.06326611600000004,-0.02207861879999995
70101040504,0.0,0.00620402304,7.52334e-05,7.52334e-05,0.452386678,0.45276334399999996,0.34857222,0.348938082,0.00546231618,9.7320176e-05,0.0,0.0,0.23380436000000002,0.29502907,0.252949886,0.232825874,0.09875596,0.09875596,0.00620402304,0.00037666599999996997,0.0003658619999999946,-0.005364996004,0.0,0.06122470999999999,-0.020124012000000024
70101040505,0.0,0.0007332240800000001,9.757273e-06,9.757273e-06,0.322083668,0.32002779800000003,0.431217078,0.42803382,0.00546597168,9.738531e-05,0.0,0.0,0.231589884,0.291482674,0.25853116200000004,0.23739566400000003,0.09605929,0.09605929,0.0007332240800000001,-0.0020558699999999597,-0.0031832579999999666,-0.00536858637,0.0,0.05989279,-0.021135498000000003
70101040506,5.469308e-05,0.0005130732,0.00013911765,0.00013911765,0.359115064,0.351199016,0.28074552399999997,0.27843848800000004,0.00543696376,0.00011357864480000002,0.0,0.0,0.22811996199999998,0.28034622200000003,0.256330762,0.230231786,0.08649251,0.08649251,0.00045838012000000005,-0.007916048000000009,-0.002307035999999929,-0.0053233851152,0.0,0.05222626000000005,-0.026098975999999996
70101040601,0.0,0.0065819169,0.00017919361,0.00017919361,0.39126542999999997,0.39219942799999996,0.41361807200000006,0.39833057,0.00546125852,9.7301334e-05,0.0,0.0,0.23855126399999999,0.291549106,0.243930062,0.22366579199999997,0.10921147,0.10921147,0.0065819169,0.0009339979999999914,-0.015287502000000064,-0.005363957186,0.0,0.05299784200000002,-0.02026427000000003
70101040602,0.0,0.006773140994,0.0008116868600000001,0.0008116868600000001,0.23459218399999998,0.23487735,0.42284383400000003,0.416761086,0.00545341688,9.7161626e-05,0.0,0.0,0.247694804,0.279494522,0.243533834,0.22415718399999998,0.11195922,0.11195922,0.006773140994,0.0002851660000000311,-0.006082748000000027,-0.005356255254,0.0,0.03179971800000003,-0.019376650000000023
70101040603,0.0004959776520000001,0.024651834,0.0022484292,0.0022484292,0.347668602,0.347814014,0.345592978,0.339403414,0.0117630172,0.00497299754,0.0,0.0,0.245933452,0.285838928,0.24627481599999998,0.22377734999999999,0.1676596,0.1676596,0.024155856348,0.00014541200000001142,-0.006189563999999981,-0.0067900196599999995,0.0,0.039905475999999995,-0.022497465999999994
70101040604,0.00041041233999999997,0.0031330068799999998,0.007804949,0.007804949,0.35221979999999997,0.352388418,0.276798652,0.275748926,0.00545088338,9.7116484e-05,0.0,0.0,0.236146052,0.271151264,0.256572768,0.229121314,0.10819448000000001,0.10819448000000001,0.0027225945399999996,0.00016861800000000926,-0.001049725999999973,-0.005353766896,0.0,0.03500521200000001,-0.027451454000000014
70101040605,0.0,0.0077134436,0.0008063233,0.0008063233,0.21567275000000002,0.21561359200000002,0.42789086200000004,0.422792406,0.021943589,0.012833694400000002,0.0,0.2,0.233946378,0.288105016,0.272743984,0.23565556399999998,0.1582462,0.1582462,0.0077134436,-5.9158000000003597e-05,-0.005098456000000029,-0.009109894599999998,0.2,0.05415863799999998,-0.03708842000000001
70101040606,0.0009499446,0.014077772059999999,0.0032327967,0.0032327967,0.225038048,0.224861194,0.375774744,0.36583942199999997,0.0054468525,9.704466440000001e-05,0.05,0.096428574,0.2333464,0.272386982,0.259561838,0.229264866,0.10394472000000002,0.10394472000000002,0.013127827459999998,-0.00017685400000000406,-0.009935322000000024,-0.0053498078356,0.046428574,0.03904058199999999,-0.030296971999999978
70101040701,0.0,0.0,0.00066727906,0.00066727906,0.385578366,0.387125512,0.44093413000000004,0.43935195799999993,0.056348034400000004,0.039389280799999996,0.0,0.0,0.227351268,0.27417499999999995,0.275137474,0.22767917,0.19810745,0.19810745,0.0,0.0015471459999999992,-0.0015821720000001038,-0.016958753600000008,0.0,0.04682373199999995,-0.04745830400000001
70101040702,0.0,0.0012231816,0.0021742191,0.0021742191,0.332491518,0.333365626,0.46817128199999997,0.46706728599999997,0.07622815599999999,0.053354531999999996,0.0,0.0,0.22445036200000001,0.292456196,0.27522789799999997,0.22243548999999999,0.19710983,0.19710983,0.0012231816,0.0008741080000000401,-0.001103995999999996,-0.022873623999999995,0.0,0.06800583399999999,-0.052792407999999985
70101040703,0.0009723999699999999,0.0082289605,0.015602207000000002,0.015602207000000002,0.36692349599999996,0.36903619,0.24313230400000002,0.24121124,0.0835947328,0.0585296016,0.2,0.1,0.23340976199999997,0.31226742,0.298917816,0.23687501800000002,0.20020957,0.20020957,0.00725656053,0.002112694000000026,-0.0019210640000000279,-0.0250651312,-0.1,0.07885765800000005,-0.06204279799999998
70101040704,0.0014324104,0.00889401646,0.021156702,0.021156702,0.37519460000000004,0.374334594,0.188572676,0.18745957400000002,0.056260058999999994,0.0393277824,0.0,0.0,0.24639223999999998,0.298459566,0.312900516,0.2515328,0.17848323,0.17848323,0.007461606059999999,-0.0008600060000000243,-0.001113101999999977,-0.016932276599999997,0.0,0.052067326000000025,-0.06136771600000002
70101040801,0.00368846974,0.0073365684,0.012263522,0.012263522,0.145321598,0.147213756,0.195958092,0.192239862,0.164868708,0.11562299899999999,0.216666668,0.2266666672,0.257820492,0.30447629,0.322355214,0.250044928,0.24686535000000004,0.24686535000000004,0.00364809866,0.0018921580000000049,-0.003718229999999989,-0.04924570900000001,0.009999999199999998,0.04665579799999997,-0.072310286
70101040802,0.0024242694000000003,0.0014040560400000002,0.007988467,0.007988467,0.204782364,0.20718444799999997,0.356533772,0.356442354,0.16506200199999999,0.1157585542,0.0,0.5,0.256679338,0.313198712,0.31847677,0.24025290400000002,0.20232253,0.20232253,-0.0010202133600000001,0.002402083999999971,-9.141800000000977e-05,-0.04930344779999998,0.5,0.05651937400000001,-0.078223866
70101040803,0.0,0.0028774783000000003,0.0037443226,0.0037443226,0.339791018,0.340865784,0.409175762,0.40867486399999997,0.16423093400000002,0.1151744858,0.1,0.0,0.250327324,0.312741956,0.308614174,0.23431354799999998,0.22700553,0.22700553,0.0028774783000000003,0.0010747660000000048,-0.0005008980000000274,-0.04905644820000002,-0.1,0.06241463199999997,-0.07430062600000004
70101040804,0.00194915804,0.00676204722,0.008289466,0.008289466,0.268662554,0.270447078,0.274584136,0.272003342,0.10690596599999999,0.0749055398,0.12666666799999998,0.27500000199999997,0.24718237800000004,0.310951172,0.314259224,0.24796614,0.19111447,0.19111447,0.00481288918,0.0017845240000000095,-0.0025807939999999974,-0.03200042619999999,0.14833333399999998,0.06376879399999996,-0.066293084
70101040805,0.00388639566,0.022045357199999997,0.021544663,0.021544663,0.215020248,0.217521968,0.17605231400000002,0.173067524,0.056138647,0.0392429866,0.1,0.35833334,0.24276577800000002,0.310216044,0.31234089200000004,0.251999856,0.19962375,0.19962375,0.018158961539999997,0.002501720000000013,-0.002984790000000015,-0.016895660399999998,0.25833333999999997,0.06745026600000001,-0.060341036000000015
70101040901,0.0,0.00482488,0.0033190984,0.0033190984,0.321445716,0.31839738,0.35511281,0.357075588,0.00545129168,9.712376199999999e-05,0.0,0.23333334,0.22299715,0.266576802,0.263445018,0.23125530200000002,0.066395655,0.066395655,0.00482488,-0.003048335999999985,0.0019627779999999984,-0.005354167918000001,0.23333334,0.043579651999999997,-0.03218971599999995
70101040902,0.0,0.001508852636,0.00058403227,0.00058403227,0.21628196000000002,0.21739965,0.574353468,0.57574528,0.0455981758,0.0310846542,0.0,0.0,0.197071862,0.255294118,0.25579914800000003,0.222587832,0.16117391,0.16117391,0.001508852636,0.0011176899999999768,0.0013918120000000478,-0.014513521600000003,0.0,0.05822225600000003,-0.03321131600000002
70101040903,0.00468257474,0.0061912732400000005,0.003495836,0.003495836,0.15657236800000002,0.15753846,0.327974178,0.318187028,0.0544452998,0.037920765,0.230512824,0.35768814,0.21926451399999997,0.279597758,0.286697702,0.23932500399999998,0.1776313,0.1776313,0.0015086985000000008,0.000966091999999974,-0.009787150000000022,-0.016524534799999997,0.12717531599999998,0.06033324400000001,-0.04737269800000002
70101040904,0.0057005408600000005,0.0108439304,0.0064220363,0.0064220363,0.21525358199999997,0.216239142,0.32174864599999997,0.318943934,0.0563040548,0.0393585362,0.15,0.49404762599999996,0.242056918,0.301795248,0.2915935,0.24581540600000001,0.18458657,0.18458657,0.0051433895399999995,0.0009855600000000242,-0.002804711999999987,-0.0169455186,0.34404762599999994,0.059738330000000006,-0.04577809399999999
70101040905,0.00189658234,0.00911340997,0.031738847,0.031738847,0.30125448600000004,0.30257068600000003,0.10987957,0.108937302,0.0561835716,0.0392743142,0.0,0.404761902,0.239590354,0.319491922,0.31214735,0.251856056,0.20184076,0.20184076,0.00721682763,0.0013161999999999896,-0.0009422679999999961,-0.016909257400000002,0.404761902,0.07990156799999998,-0.060291293999999995
70101040906,0.02555623076,0.009866355640000001,0.009559269,0.009559269,0.254837286,0.254546494,0.191462878,0.18858674,0.056245669799999995,0.0393177238,0.35,0.116666668,0.23977217399999998,0.296758986,0.31524368799999997,0.254769244,0.180346,0.180346,-0.01568987512,-0.0002907919999999842,-0.0028761380000000003,-0.016927945999999992,-0.23333333199999998,0.056986812000000026,-0.06047444399999996
70101050101,0.0,0.0,2.5751508e-05,2.5751508e-05,0.268632346,0.27175066800000003,0.5851745580000001,0.573006664,0.0035354449599999996,0.00174288472,0.0,0.1,0.189014762,0.252924316,0.208487716,0.177715804,0.16293988,0.16293988,0.0,0.0031183220000000067,-0.012167894000000068,-0.0017925602399999996,0.1,0.06390955399999998,-0.030771911999999985
70101050102,0.0,0.0,9.009014e-06,9.009014e-06,0.27357545400000005,0.276407368,0.480270662,0.47233602399999997,0.0033843732799999997,0.00173627168,0.0,0.0,0.184131631,0.277202576,0.21688495200000002,0.180006194,0.13867696,0.13867696,0.0,0.0028319139999999354,-0.00793463800000005,-0.0016481015999999997,0.0,0.09307094499999999,-0.03687875800000001
70101050103,0.0,0.0,3.2581596e-05,3.2581596e-05,0.37328368999999995,0.37762303999999997,0.5049104019999999,0.49693499800000007,0.0038707848199999997,0.001359930566,0.0,0.0,0.1843763148,0.284872976,0.21272816199999997,0.17959127319999998,0.14493673,0.14493673,0.0,0.00433935000000002,-0.007975403999999853,-0.0025108542539999997,0.0,0.1004966612,-0.033136888799999986
70101050104,0.0,0.0,0.000114139635,0.000114139635,0.30028552,0.299602572,0.416408854,0.40674237,0.00341053302,0.0017096779,0.0,0.2,0.192970196,0.279971486,0.21616113600000003,0.16679371920000002,0.077642605,0.077642605,0.0,-0.000682947999999961,-0.009666483999999975,-0.0017008551199999998,0.2,0.08700128999999998,-0.04936741680000001
70101050201,0.0,0.0,0.00018941906,0.00018941906,0.398587432,0.40069732,0.59656258,0.586923096,0.00337626342,0.0017321111,0.0,0.0,0.20081952800000002,0.269834776,0.205973328,0.170863494,0.12377356000000002,0.12377356000000002,0.0,0.002109888000000004,-0.00963948399999992,-0.00164415232,0.0,0.06901524799999997,-0.035109834000000006
70101050202,0.0,0.0,4.834288e-05,4.834288e-05,0.361168056,0.362624654,0.573121086,0.57114819,0.0033800787800000003,0.00173406846,0.1,0.1,0.187614984,0.28787897399999995,0.20895788199999998,0.17310797299999997,0.11446332,0.11446332,0.0,0.0014565979999999756,-0.0019728960000000573,-0.0016460103200000003,0.0,0.10026398999999994,-0.03584990900000001
70101050203,0.0,0.0,0.00011242650999999999,0.00011242650999999999,0.292083512,0.293635506,0.5153013599999999,0.503169552,0.0033735389999999996,0.00173071344,0.0,0.0,0.20913644520000002,0.258575892,0.20195227400000001,0.1659334154,0.14229326,0.14229326,0.0,0.001551994000000001,-0.01213180799999991,-0.0016428255599999996,0.0,0.04943944679999995,-0.03601885860000001
70101050204,0.0,0.0,0.0001558768,0.0001558768,0.423506254,0.42378754,0.33781215000000003,0.331306286,0.00337623418,0.0017320960999999998,0.0,0.0,0.20092619000000003,0.263204038,0.211764296,0.1688583052,0.13557181,0.13557181,0.0,0.0002812859999999917,-0.006505864000000028,-0.00164413808,0.0,0.06227784799999994,-0.04290599079999999
70101050301,0.0,0.0,0.0,0.0,0.398200566,0.40515607600000003,0.536049344,0.5098714,0.00338701742,0.00173762818,0.0,0.0,0.195668138,0.273160394,0.205343258,0.18223206799999997,0.1587906,0.1587906,0.0,0.006955510000000054,-0.026177944000000064,-0.00164938924,0.0,0.07749225599999998,-0.02311119000000003
70101050302,0.0,0.0,0.0,0.0,0.324401548,0.326958826,0.6028970659999999,0.5887581799999999,0.0039008673000000002,0.0013372055000000001,0.0,0.0,0.20049697900000002,0.285436112,0.21358496800000001,0.192535152,0.13628417,0.13628417,0.0,0.002557277999999996,-0.014138886000000017,-0.0025636618000000003,0.0,0.084939133,-0.021049816000000027
70101050303,0.0,0.0,0.0,0.0,0.256545776,0.260143904,0.65529455,0.64627623,0.00498670198,0.000495677604,0.0,0.0,0.189230732,0.281064306,0.219042876,0.19991725,0.12190556,0.12190556,0.0,0.0035981279999999782,-0.009018320000000024,-0.004491024376,0.0,0.09183357399999997,-0.019125626000000007
70101050304,0.0,0.0,0.0,0.0,0.26898418,0.274514266,0.649750054,0.628331108,0.004645279180000001,0.000759134488,0.0,0.0,0.188737032,0.274566942,0.22544878599999998,0.210123038,0.10655477,0.10655477,0.0,0.00553008599999999,-0.02141894599999994,-0.0038861446920000005,0.0,0.08582990999999998,-0.015325747999999972
70101050401,0.0,0.0,0.0013533607,0.0013533607,0.36143480400000005,0.360814418,0.41310627999999994,0.411212114,0.00469533286,0.000717288148,0.0,0.0,0.195589272,0.277155526,0.214246428,0.168958356,0.12757489,0.12757489,0.0,-0.0006203860000000283,-0.0018941659999999194,-0.003978044712,0.0,0.08156625399999998,-0.045288071999999985
70101050402,0.0,0.00039853379999999996,6.7196874e-05,6.7196874e-05,0.43590870600000003,0.435469306,0.30180551,0.29399639200000005,0.004510995780000001,0.00085311012,0.0,0.0,0.206453732,0.252844668,0.22278767400000002,0.188485396,0.10371453,0.10371453,0.00039853379999999996,-0.0004394000000000342,-0.007809117999999948,-0.0036578856600000004,0.0,0.046390935999999994,-0.03430227800000002
70101050403,0.0,0.0030279873,0.0002629199,0.0002629199,0.368624292,0.36987686599999997,0.593636014,0.5763078779999999,0.0052733224,0.000273883768,0.0,0.0,0.184011548,0.28522357,0.21512213,0.189499902,0.123718925,0.123718925,0.0030279873,0.0012525739999999508,-0.01732813600000005,-0.004999438631999999,0.0,0.10121202199999998,-0.025622227999999997
70101050404,0.0,0.0,0.0,0.0,0.323557638,0.325588252,0.488591656,0.48672183999999996,0.00549881476,9.79704616e-05,0.0,0.0,0.181901601,0.276692838,0.228907684,0.21315930400000002,0.110489264,0.110489264,0.0,0.0020306140000000417,-0.0018698160000000241,-0.0054008442984,0.0,0.094791237,-0.01574837999999998
70101050405,0.0,0.0011372139596000001,0.0,0.0,0.24994824000000002,0.251663264,0.35808658,0.346496462,0.00541790768,0.00015719299,0.0,0.0,0.188960441,0.264367834,0.22765797999999998,0.2009017952,0.12991007,0.12991007,0.0011372139596000001,0.0017150239999999817,-0.011590117999999983,-0.00526071469,0.0,0.07540739300000002,-0.02675618479999997
70101050406,0.0,0.0,0.0,0.0,0.16010966399999998,0.159952552,0.178435426,0.17589461,0.00549247728,9.785754760000001e-05,0.0,0.0,0.1806660072,0.24917867,0.246011258,0.24244413800000003,0.073454,0.073454,0.0,-0.00015711199999998704,-0.0025408160000000013,-0.0053946197324,0.0,0.06851266279999998,-0.003567119999999979
70101050501,0.0,0.0,0.0,0.0,0.610230254,0.61080346,0.437372038,0.407989914,0.0035318937600000004,0.00126296944,0.0,0.0,0.20095133199999998,0.29206939,0.209512372,0.1839442992,0.17918944,0.17918944,0.0,0.0005732059999999928,-0.02938212400000001,-0.0022689243200000003,0.0,0.091118058,-0.025568072800000008
70101050502,0.0,0.0,8.956309e-06,8.956309e-06,0.490050604,0.492111872,0.5109029900000001,0.498593094,0.0050843167,0.000285900642,0.0,0.0,0.194515062,0.28926279,0.218953564,0.19742863800000002,0.16239952,0.16239952,0.0,0.002061268000000005,-0.012309896000000042,-0.004798416058,0.0,0.094747728,-0.021524925999999972
70101050503,0.0,0.0,0.0,0.0,0.44542714400000005,0.4464092,0.5445035220000001,0.550055692,0.0050855385,0.0002399909848,0.0,0.0,0.19846355799999998,0.289869758,0.22478077000000002,0.203196282,0.21041081999999997,0.21041081999999997,0.0,0.0009820559999999534,0.005552169999999967,-0.0048455475152,0.0,0.09140619999999999,-0.021584488000000013
70101050504,0.0,0.0,0.0,0.0,0.41700989,0.417083342,0.490683672,0.5131395400000001,0.0054917967800000005,9.7845426e-05,0.0,0.0,0.189245428,0.276158344,0.23831369200000002,0.22421354400000001,0.09643327,0.09643327,0.0,7.345200000002938e-05,0.022455868000000045,-0.0053939513540000004,0.0,0.086912916,-0.014100148000000007
70101050601,0.0,0.0,0.0,0.0,0.36799664,0.36433543999999995,0.47717183399999996,0.47465601,0.00549179496,9.784539000000001e-05,0.0,0.0,0.18596416200000002,0.259141626,0.244747622,0.23852648799999998,0.07592616,0.07592616,0.0,-0.003661200000000031,-0.0025158239999999443,-0.00539394957,0.0,0.073177464,-0.006221134000000017
70101050602,0.0,0.0,0.0,0.0,0.17549172200000002,0.17452377000000002,0.21231490800000002,0.20596344800000002,0.00548214718,9.767350300000002e-05,0.0,0.0,0.19378215999999998,0.25287886,0.25069346000000003,0.23405562,0.061661538,0.061661538,0.0,-0.0009679519999999942,-0.006351460000000003,-0.005384473677,0.0,0.0590967,-0.016637840000000043
70101050603,0.0,0.0,0.0,0.0,0.279547738,0.280580066,0.5082174939999999,0.50195555,0.00548835648,9.7784134e-05,0.0,0.0,0.185719682,0.248462284,0.24488729400000003,0.23391192800000002,0.06275395,0.06275395,0.0,0.0010323280000000268,-0.006261943999999908,-0.005390572345999999,0.0,0.06274260200000001,-0.010975366000000014
70101050604,0.0,0.0042392917600000005,8.443133e-05,8.443133e-05,0.44041026399999994,0.439756232,0.429502662,0.468033716,0.00548417982,9.7709714e-05,0.0,0.0,0.197695602,0.262737116,0.249851588,0.23639353600000002,0.08988109,0.08988109,0.0042392917600000005,-0.0006540319999999156,0.03853105400000001,-0.0053864701059999995,0.0,0.065041514,-0.013458051999999998
70101060101,0.0321471542,0.0173779916,0.057657998,0.057657998,0.100682468,0.10060818999999999,0.383606256,0.377166698,0.229915558,0.168992386,0.18,0.1,0.16675913199999998,0.24271876199999998,0.18631555400000002,0.165430388,0.1966052,0.1966052,-0.0147691626,-7.427800000001095e-05,-0.006439557999999956,-0.060923172,-0.07999999999999999,0.07595963,-0.02088516600000001
70101060102,0.010278647759999999,0.0039169832600000004,0.019432785,0.019432785,0.09174678,0.091922709,0.317979764,0.31293055599999997,0.131334928,0.091031897,0.367333336,0.43365384,0.162838146,0.23496048200000003,0.195152926,0.18205647,0.13527516,0.13527516,-0.006361664499999998,0.00017592900000000522,-0.005049208000000027,-0.04030303099999999,0.066320504,0.07212233600000004,-0.013096456000000006
70101060201,0.0,0.0,0.0,0.0,0.076630278,0.080525507,0.81240285,0.82382865,0.14427766800000003,0.0639357676,0.0,0.0,0.176316576,0.234120388,0.16041321,0.1301747454,0.23130018,0.23130018,0.0,0.003895229,0.011425800000000041,-0.08034190040000003,0.0,0.05780381200000001,-0.030238464599999987
70101060202,0.0,0.0,0.0,0.0,0.386562682,0.38744133999999997,0.56158794,0.564567976,0.21861742999999997,0.15493433,0.0,0.0,0.174039938,0.230291828,0.16172407,0.13594869,0.19509628,0.19509628,0.0,0.0008786579999999766,0.0029800359999999637,-0.06368309999999996,0.0,0.05625189,-0.025775379999999987
70101060203,0.0033912002000000005,0.0,0.0040387237,0.0040387237,0.265918146,0.26725776999999995,0.529526358,0.5394426539999999,0.230257142,0.169243448,0.0,0.0,0.171784128,0.234463532,0.175860808,0.15113885200000002,0.18136358,0.18136358,-0.0033912002000000005,0.0013396239999999282,0.00991629599999988,-0.06101369400000001,0.0,0.062679404,-0.02472195599999999
70101060204,0.0,0.0,0.0,0.0,0.24051605399999998,0.24203520799999997,0.6458440120000001,0.635616046,0.16327609199999998,0.1134925712,0.0,0.0,0.170994962,0.22841858999999998,0.165695916,0.14106601359999998,0.17582385,0.17582385,0.0,0.0015191539999999948,-0.010227966000000088,-0.04978352079999998,0.0,0.05742362799999998,-0.024629902400000014
70101060205,0.00064155808,0.0,1.5734293e-05,1.5734293e-05,0.286193048,0.287255534,0.518438486,0.50146908,0.18242598599999998,0.131421837,0.0,0.0,0.173556324,0.23110823799999997,0.185484156,0.166311836,0.14483222,0.14483222,-0.00064155808,0.0010624859999999736,-0.016969405999999965,-0.05100414899999997,0.0,0.057551913999999954,-0.01917232000000002
70101060206,0.0,0.0,0.0,0.0,0.20066513800000002,0.20189817,0.673584662,0.671077952,0.0205086348,0.00332451504,0.0,0.0,0.16505723519999999,0.21873818199999998,0.17748197599999999,0.1561422214,0.13053507,0.13053507,0.0,0.0012330319999999673,-0.002506710000000023,-0.01718411976,0.0,0.05368094679999999,-0.021339754599999983
70101060207,0.0,0.0,0.0,0.0,0.1146784928,0.11617021999999999,0.52392914,0.530012214,0.019236237,0.002332596,0.0,0.0,0.1610444376,0.2115300708,0.188614722,0.173547699,0.12441186600000001,0.12441186600000001,0.0,0.001491727199999987,0.006083073999999966,-0.016903641,0.0,0.05048563319999999,-0.015067023000000013
70101060208,0.0,0.0,0.0,0.0,0.209431176,0.20950870400000002,0.453816636,0.44653747599999993,0.037397161400000004,0.016708440600000003,0.0,0.0,0.162377072,0.223590326,0.19040048999999998,0.178534766,0.15109663,0.15109663,0.0,7.752800000002114e-05,-0.007279160000000062,-0.0206887208,0.0,0.061213253999999995,-0.011865723999999966
70101060209,0.0,0.0,0.0,0.0,0.0315499146,0.0314708942,0.376159456,0.374922484,0.019200356,0.00232824512,0.31,0.21333333999999998,0.156560826,0.231337686,0.191555918,0.182357386,0.10160697999999999,0.10160697999999999,0.0,-7.902039999999749e-05,-0.0012369720000000028,-0.01687211088,-0.09666666000000002,0.07477686,-0.009198531999999982
70101060210,0.0,0.0,0.0,0.0,0.125578082,0.12508207799999999,0.293105552,0.299745308,0.027262760400000002,0.00870770562,0.206666668,0.36666666000000003,0.160858744,0.232588644,0.1953408,0.186058478,0.09967849,0.09967849,0.0,-0.0004960040000000221,0.006639755999999997,-0.018555054780000003,0.15999999200000004,0.07172990000000001,-0.00928232200000001
70101060301,0.00325726932,0.00599067864,0.007549699,0.007549699,0.20825294,0.207397766,0.38751382999999995,0.381627642,0.216188258,0.156483238,0.0,0.3,0.167638128,0.23206656200000003,0.199528864,0.1765303412,0.20720392000000004,0.20720392000000004,0.00273340932,-0.0008551739999999863,-0.005886187999999959,-0.05970502,0.3,0.06442843400000003,-0.022998522800000004
70101060302,0.0010541257799999999,0.001188636612,0.005531305,0.005531305,0.26320164,0.260905524,0.387313792,0.354984076,0.19961209200000002,0.142330386,0.35,0.2,0.162652286,0.23345483800000003,0.19969716799999998,0.179890029,0.17973231,0.17973231,0.00013451083200000016,-0.0022961160000000147,-0.03232971600000001,-0.057281706000000016,-0.14999999999999997,0.07080255200000002,-0.019807138999999974
70101060401,0.025700651799999995,0.0126442462,0.022124674,0.022124674,0.22440739,0.22516105999999997,0.36777593999999997,0.36578794800000003,0.22982397599999999,0.168925066,0.0,0.266666668,0.1569342066,0.24329285399999998,0.19538483599999998,0.17185457799999998,0.20476197,0.20476197,-0.013056405599999994,0.0007536699999999563,-0.0019879919999999385,-0.06089890999999997,0.266666668,0.08635864739999999,-0.023530258
70101060402,0.00183636948,0.000595327128,0.0072106193,0.0072106193,0.31109266399999996,0.312979092,0.519118588,0.48488669800000006,0.193933638,0.13974685199999998,0.53333334,0.6,0.16099849719999998,0.24142846,0.192917082,0.1738697152,0.15560041,0.15560041,-0.001241042352,0.001886428000000051,-0.03423188999999993,-0.054186786000000015,0.06666665999999999,0.08042996280000003,-0.019047366799999993
70101060403,0.0,0.0034820802,0.0,0.0,0.189704874,0.18663247,0.406433204,0.331956636,0.0335588498,0.0087261732,0.0,0.1,0.16679340199999998,0.23509909,0.20533627399999999,0.19080729999999999,0.09395306,0.09395306,0.0034820802,-0.003072404000000001,-0.07447656799999997,-0.0248326766,0.1,0.06830568800000003,-0.014528974
70101060404,0.0,0.0023552950000000003,0.003731014,0.003731014,0.184987662,0.183850194,0.39983928,0.38987436999999997,0.0904880718,0.0392982474,0.0,0.4,0.172766428,0.22501242000000002,0.208008544,0.184407918,0.1610219,0.1610219,0.0023552950000000003,-0.0011374680000000026,-0.009964910000000049,-0.0511898244,0.4,0.05224599200000002,-0.023600625999999986
70101060405,4.240212e-05,0.0006105905,0.0,0.0,0.088042647,0.0877495562,0.3006535,0.276067194,0.0429405976,0.0129016562,0.09065126400000001,0.250833332,0.1666160152,0.23071175200000002,0.20393973199999998,0.1858458128,0.09781177,0.09781177,0.00056818838,-0.00029309080000000653,-0.024586306000000002,-0.030038941399999998,0.160182068,0.06409573680000002,-0.018093919199999975
