HUC_12,period,cover_crop_percent,tiles_perc,wetlands_percent,forest_percent,CRP_percent,no_till_fraction,PPT30MEAN_mm,meanTemp_degC,soil_CLAYAVE_fraction
70400060202,2001-2005,0.0016691934,0.00029194882,0.121243762,0.486573128,0.152029506,0.0,0.28672163,0.364646896,0.23657243
70400060202,2016-2020,0.00060012256,0.00029194882,0.119900351,0.47717481800000006,0.043842917999999995,0.0,0.42214126199999996,0.34253008,0.23657243
70400060203,2001-2005,0.00746256082,0.0022027444,0.0922467972,0.5840031,0.151680576,0.0,0.272801092,0.38326457999999997,0.3101553
70400060203,2016-2020,0.01233708438,0.0022027444,0.09068757000000001,0.5842314340000001,0.043742293,0.0,0.45451952999999995,0.352101452,0.3101553
70400060204,2001-2005,0.006767590700000001,0.0036984160000000004,0.1128525784,0.413174318,0.151810538,0.05,0.274004782,0.378043598,0.18481655
70400060204,2016-2020,0.013281220160000001,0.0036984160000000004,0.1121040092,0.402282954,0.043779769600000004,0.05,0.429198174,0.336074178,0.18481655
70400060301,2001-2005,0.012221267760000001,0.0009420027,0.0451570208,0.570983154,0.15158487199999998,0.2,0.26826171200000004,0.396712754,0.30719048
70400060301,2016-2020,0.0094683353,0.0009420027,0.044421237200000005,0.5767676159999999,0.0437146926,0.0,0.4631612580000001,0.363090028,0.30719048
70400060302,2001-2005,0.011936723120000001,0.0013731394,0.0108844337,0.48710756,0.15182621000000002,0.13333334,0.276685742,0.37968209599999997,0.29780316
70400060302,2016-2020,0.0298309636,0.0013731394,0.011535482199999999,0.48514444599999995,0.043784291600000004,0.2571428592,0.42837168800000003,0.339599912,0.29780316
70400060303,2001-2005,0.014056663314,0.0066192634,0.0303082992,0.503523062,0.151365728,0.0,0.254696222,0.415729754,0.31657055
70400060303,2016-2020,0.0188115908,0.0066192634,0.0302648246,0.50282821,0.043651496,0.0,0.48792627999999993,0.38950106399999995,0.31657055
70400060304,2001-2005,0.00474412544,0.00046845758,0.020179291199999998,0.484364404,0.15150738800000002,0.0,0.261153658,0.41359899999999994,0.31400013
70400060304,2016-2020,0.021223937800000002,0.00046845758,0.019165058000000002,0.47595674600000004,0.043692348199999995,0.05,0.45982496799999995,0.38180546,0.31400013
70400060305,2001-2005,0.0070595139799999995,0.0036468194,0.0045741525,0.52819398,0.150534012,0.0,0.271628892,0.39627102999999997,0.3221442
70400060305,2016-2020,0.0273631313,0.0036468194,0.00479438972,0.525460126,0.0452743612,0.3,0.43196396000000004,0.36465524400000005,0.3221442
70400060306,2001-2005,0.0013363016800000001,0.0053975256,0.106556611,0.298160756,0.151023282,0.0,0.26795007000000004,0.41581054799999995,0.21400327999999996
70400060306,2016-2020,0.020051949399999998,0.0053975256,0.105374952,0.290219054,0.0444907016,0.5,0.442223426,0.37871793400000003,0.21400327999999996
70400060307,2001-2005,0.00479039936,0.004416047,0.0090232652,0.604767708,0.14914222,0.0,0.26130577,0.41454162400000005,0.35910657
70400060307,2016-2020,0.01602651832,0.004416047,0.009017963799999999,0.60476283,0.0465027972,0.2,0.454524728,0.391691826,0.35910657
70400060308,2001-2005,0.0133143432,0.009972069,0.000696170924,0.55926829,0.146739908,0.266666668,0.26490719399999996,0.414302172,0.47052437
70400060308,2016-2020,0.020543851,0.009972069,0.000691925978,0.5596943600000001,0.049294036799999996,0.401428574,0.455499646,0.399567718,0.47052437
70400060309,2001-2005,0.012704014480000001,0.012547967999999998,0.002040854,0.5467449799999999,0.14666188,0.66666666,0.272103306,0.41045908400000003,0.43090320000000004
70400060309,2016-2020,0.0302472068,0.012547967999999998,0.0020557507,0.5484925279999999,0.0498404626,0.25,0.43641006400000004,0.39086679,0.43090320000000004
70400060310,2001-2005,0.015193518999999999,0.027860596999999997,0.118182326,0.223847064,0.14649483000000002,0.423333326,0.269952752,0.42863946999999997,0.3661248
70400060310,2016-2020,0.0756869,0.027860596999999997,0.116489408,0.222901988,0.049792609599999996,0.3106565672,0.449747928,0.41277619000000004,0.3661248
70400060401,2001-2005,0.03756776772,0.0053938585,0.00141184246,0.5377010259999999,0.146330188,0.508333336,0.268212106,0.427061488,0.4006603
70400060401,2016-2020,0.0290655598,0.0053938585,0.0014083863,0.536875188,0.0497366508,0.289285715,0.4592224939999999,0.42620823799999996,0.4006603
70400060402,2001-2005,0.014829709759999999,0.006266547999999999,0.0192469036,0.530201122,0.146581122,0.0,0.277328536,0.43021883800000005,0.3856141
70400060402,2016-2020,0.020543065399999998,0.006266547999999999,0.0189762802,0.529683408,0.049821939999999995,0.5,0.43711816,0.42862261999999995,0.3856141
70400060403,2001-2005,0.006594670646,0.0023612268,0.1179971688,0.41678887400000003,0.146391734,0.0,0.265499456,0.455376718,0.37407908
70400060403,2016-2020,0.0034032825000000003,0.0023612268,0.11470096020000001,0.414594562,0.0497575672,0.0,0.461582224,0.470804012,0.37407908
70400060501,2001-2005,0.00581116594,0.007070331000000001,0.0137253347,0.5321212,0.19567647999999999,0.0,0.29367576,0.41008024600000004,0.5299914
70400060501,2016-2020,0.00779844908,0.007070331000000001,0.0136934832,0.532179874,0.13900883,0.3,0.463076474,0.407045848,0.5299914
70400060502,2001-2005,0.0,0.0,0.30467060999999995,0.158352702,0.19117271,0.0,0.266350658,0.47673824400000003,0.46632873999999996
70400060502,2016-2020,0.00021673844000000001,0.0,0.297923006,0.157838554,0.09726907500000001,0.0,0.46414941,0.496239264,0.46632873999999996
70400070101,2001-2005,0.016457642833,0.013501731999999999,0.362044358,0.33775089999999997,0.0036242034200000004,0.0,0.25799269,0.257633046,0.2675565
70400070101,2016-2020,0.0035675298600000003,0.013501731999999999,0.363802236,0.330231092,0.0016799151179999999,0.0,0.36025893600000003,0.21965689,0.2675565
70400070102,2001-2005,0.008543063120000001,0.0055067614,0.43362749,0.30992754,0.0036253567200000003,0.0,0.259980902,0.256420078,0.2630785
70400070102,2016-2020,0.0063664496,0.0055067614,0.436262244,0.30564438800000004,0.0016804497340000002,0.2,0.36410518000000003,0.21864577400000001,0.2630785
70400070103,2001-2005,0.007140112600000001,0.020490794,0.161577002,0.15534178,0.00362056486,0.125,0.27544146,0.27246118399999997,0.26721665
70400070103,2016-2020,0.00921619336,0.020490794,0.162729872,0.151544218,0.001678228466,0.27857143,0.365722724,0.23544503,0.26721665
70400070104,2001-2005,0.00504316872,0.0055331043,0.438194694,0.292573056,0.0036268811400000005,0.0,0.26644599599999996,0.253700532,0.24607518
70400070104,2016-2020,0.00160280488,0.0055331043,0.440135104,0.29106204399999996,0.0016811563259999998,0.0,0.369189378,0.219409082,0.24607518
70400070105,2001-2005,0.0044822182000000006,0.0015450845,0.45694149800000006,0.41133948800000003,0.00362522498,0.0,0.28694804,0.263433464,0.23818013
70400070105,2016-2020,0.0052217083999999995,0.0015450845,0.45884597400000005,0.408810346,0.0016803885479999999,0.0,0.370731928,0.231538574,0.23818013
70400070106,2001-2005,0.0091905285,0.010909305,0.396705138,0.24308051800000002,0.0036219408599999997,0.1,0.282429474,0.274296106,0.2616912
70400070106,2016-2020,0.0034322397599999997,0.010909305,0.398491368,0.24247991400000002,0.0016788663659999998,0.2,0.376622192,0.243669504,0.2616912
70400070201,2001-2005,0.05596889307999999,0.010495884,0.116567208,0.136780884,0.012661588000000001,0.394444444,0.297465714,0.28865697,0.3611862
70400070201,2016-2020,0.03972335708,0.010495884,0.11758418200000001,0.12693915,0.00274821178,0.366806526,0.37389720400000004,0.26336716400000004,0.3611862
70400070202,2001-2005,0.0236119666,0.010825802,0.204197452,0.1145349152,0.013517652,0.357142854,0.28697806200000003,0.305483292,0.37283653
70400070202,2016-2020,0.0218306982,0.010825802,0.2062966,0.10737640100000001,0.00287900276,0.254821434,0.383862724,0.295166796,0.37283653
70400070203,2001-2005,0.028440943000000003,0.06409154,0.17066333,0.23891590799999998,0.013560941400000002,0.08181817999999999,0.30051675199999994,0.301843694,0.3626319
70400070203,2016-2020,0.033332256,0.06409154,0.16973401800000001,0.23667166599999998,0.00283676876,0.44523810199999997,0.382659852,0.280735344,0.3626319
70400070301,2001-2005,0.024399144899999996,0.015949246,0.21530522400000002,0.20982200999999998,0.0036175935199999993,0.0,0.28891382600000004,0.284293216,0.28442913
70400070301,2016-2020,0.005427551442,0.015949246,0.216739492,0.208091384,0.001676851226,0.145833334,0.37498049200000005,0.25584242599999996,0.28442913
70400070302,2001-2005,0.0166293266,0.017719697,0.19218943400000002,0.309209602,0.005433815119999999,0.1,0.297447158,0.28964587399999997,0.33311987
70400070302,2016-2020,0.011186172,0.017719697,0.196050416,0.30345044200000004,0.00188850937,0.35,0.373635874,0.26323480200000005,0.33311987
70400070303,2001-2005,0.00639908038,0.0070284894,0.42864546600000003,0.447347256,0.00361960864,0.0,0.30459537000000003,0.279723246,0.24322970000000002
70400070303,2016-2020,0.00043545608,0.0070284894,0.429063048,0.433663008,0.0016777852999999999,0.0,0.366177412,0.254125206,0.24322970000000002
70400070304,2001-2005,0.0017484038399999998,0.007138125600000001,0.398366954,0.50995802,0.0036205779,0.0,0.296891128,0.280081404,0.25564647
70400070304,2016-2020,0.0017304529999999999,0.007138125600000001,0.402906632,0.487583388,0.0016782345779999999,0.0,0.370082422,0.25263904200000004,0.25564647
70400070305,2001-2005,0.03519859560000001,0.06903943,0.17941734599999998,0.231585324,0.0126350982,0.25714286,0.30088825799999996,0.30281166600000003,0.32242033
70400070305,2016-2020,0.0357963678,0.06903943,0.179084132,0.22714052599999998,0.00272896486,0.317857144,0.377650856,0.28126473,0.32242033
70400070401,2001-2005,0.028201096,0.014439679,0.145670892,0.126926526,0.013579218,0.24833333400000002,0.289552764,0.306261946,0.36836386
70400070401,2016-2020,0.01910323246,0.014439679,0.14594562,0.1209483432,0.00283686994,0.323737378,0.388108808,0.29532066,0.36836386
70400070402,2001-2005,0.029925751918,0.008612287,0.1057414292,0.112219772,0.0135586935,0.225,0.27340916000000004,0.3138205,0.357439
70400070402,2016-2020,0.02335217734,0.008612287,0.1081108076,0.1094605068,0.00283258204,0.098015874,0.392273198,0.308187208,0.357439
70400070403,2001-2005,0.0207341958,0.015743202,0.07717864199999999,0.137534588,0.0135612947,0.316666672,0.28717307999999997,0.31099122599999995,0.36493352
70400070403,2016-2020,0.0274785158,0.015743202,0.07949173579999999,0.13237352600000002,0.00283312552,0.506666668,0.400106304,0.305926736,0.36493352
70400070404,2001-2005,0.03276135392,0.030714093000000005,0.081010256,0.156666574,0.013541091799999998,0.2375,0.28789550799999997,0.313373686,0.34601215
70400070404,2016-2020,0.0368416776,0.030714093000000005,0.083427844,0.157372462,0.0028289049,0.402777786,0.41998705999999997,0.316317074,0.34601215
70400070405,2001-2005,0.017264659879999998,0.014674818000000001,0.09835746919999999,0.367498134,0.0135520672,0.2,0.292594174,0.311127942,0.3319025
70400070405,2016-2020,0.021796981,0.014674818000000001,0.09951066,0.36673593800000004,0.00283119778,0.6,0.41214176,0.311473874,0.3319025
70400070501,2001-2005,0.01178664502,0.029194143,0.130950878,0.4703258659999999,0.013542996000000002,0.35,0.290711268,0.313639872,0.29894495
70400070501,2016-2020,0.02354420448,0.029194143,0.133672576,0.47649690600000005,0.00282930274,0.5,0.419425398,0.316674538,0.29894495
70400070502,2001-2005,0.004317317049200001,0.003896051,0.40250309399999995,0.531923674,0.013538973199999998,0.0,0.29078298399999997,0.321071182,0.14213276
70400070502,2016-2020,0.0024453002092,0.003896051,0.403737336,0.5184715320000001,0.0028321442799999997,0.2,0.41197100200000003,0.331615862,0.14213276
70400070503,2001-2005,0.0010851078199999998,0.00749183,0.260301956,0.575632122,0.0135163599,0.0,0.29515089,0.316444814,0.24808957999999998
70400070503,2016-2020,0.0046014066,0.00749183,0.262897616,0.605301622,0.00282373806,0.0,0.417218088,0.330797294,0.24808957999999998
70400070601,2001-2005,0.00304403393,0.018200213,0.40754037,0.440109658,0.019768181200000002,0.2,0.27946370200000004,0.350296298,0.33551744
70400070601,2016-2020,0.0024016046799999998,0.018200213,0.41328954400000006,0.43798509399999996,0.015358356600000001,0.0,0.41129409,0.35224194200000003,0.33551744
70400070602,2001-2005,0.001200116742,0.014551512999999999,0.35289205,0.48118057399999997,0.0164698916,0.63333334,0.277413956,0.34356909999999996,0.3195962
70400070602,2016-2020,0.00207509166,0.014551512999999999,0.359370992,0.484159644,0.00875367608,0.1,0.406009468,0.345856254,0.3195962
70400070603,2001-2005,0.00258547634,0.010716933,0.6054852860000001,0.30434320800000003,0.01973465648,0.0,0.286685106,0.35727082,0.2442892
70400070603,2016-2020,0.0019000031,0.010716933,0.613732694,0.297173378,0.015332309999999998,0.0,0.41669511000000004,0.364178252,0.2442892
70400070604,2001-2005,0.00026192398,0.0061938697,0.370609598,0.581088028,0.0293294614,0.0,0.28172357400000003,0.349229104,0.18444794
70400070604,2016-2020,0.00087580828,0.0061938697,0.38370273,0.572931838,0.0107773987,0.0,0.41593074799999996,0.355145908,0.18444794
70400070605,2001-2005,0.0,6.671893e-05,0.77635142,0.221702654,0.0555469958,0.0,0.277541856,0.35131098,0.12222332
70400070605,2016-2020,0.0,6.671893e-05,0.78369932,0.21482669799999998,0.0232049426,0.0,0.42257595800000003,0.360314558,0.12222332
70400070606,2001-2005,0.0,2.476946e-05,0.376382606,0.607402738,0.082898516,0.0,0.281650948,0.34529769200000004,0.12913455
70400070606,2016-2020,0.0,2.476946e-05,0.38175507,0.6350848499999999,0.027734161200000003,0.0,0.424911646,0.354967374,0.12913455
70400070607,2001-2005,0.00113545154,0.020886425,0.324498918,0.525834224,0.0172647014,0.2,0.29393294400000003,0.32830518799999997,0.14604615
70400070607,2016-2020,0.0044026946,0.020886425,0.322913396,0.528429212,0.00417169338,0.0,0.42067996799999996,0.343960828,0.14604615
70400070608,2001-2005,0.0,0.0,0.350216076,0.5592119419999999,0.0690695432,0.0,0.29303152,0.332216082,0.09558741
70400070608,2016-2020,0.0,0.0,0.354647336,0.652212366,0.0227530432,0.0,0.422645606,0.350093822,0.09558741
70400070701,2001-2005,0.0,0.0,0.380560608,0.543800438,0.09369546399999999,0.0,0.276184736,0.34192215200000003,0.073986255
70400070701,2016-2020,0.0,0.0,0.37922242400000006,0.537911418,0.0315895998,0.0,0.426958668,0.350720352,0.073986255
70400070702,2001-2005,0.0,0.0,0.47362978799999994,0.46298864799999995,0.09375681820000001,0.0,0.28167535,0.338932922,0.09819054
70400070702,2016-2020,0.00082384256,0.0,0.483843686,0.47028760599999997,0.0316102862,0.2,0.43620909399999996,0.349272602,0.09819054
70400070703,2001-2005,0.0,0.0,0.39136527,0.445393084,0.09381834879999999,0.0,0.29217009000000005,0.335521478,0.067768544
70400070703,2016-2020,0.0,0.0,0.39525799,0.53002507,0.0316310288,0.0,0.449593884,0.348698334,0.067768544
70400070801,2001-2005,0.029321458574000002,0.014525835,0.146064784,0.532461876,0.056611731,0.0,0.29107959,0.317846004,0.15881579
70400070801,2016-2020,0.01983877392,0.014525835,0.14934535799999998,0.49275737399999997,0.0182815652,0.15,0.41579526199999994,0.329576152,0.15881579
70400070802,2001-2005,0.0385891487,0.017216537,0.0370425636,0.368233678,0.0934335888,0.18317308,0.286831318,0.315396638,0.16083448
70400070802,2016-2020,0.0461750482,0.017216537,0.03775574499999999,0.348775684,0.0314891264,0.22616087399999998,0.42274889,0.322258422,0.16083448
70400070803,2001-2005,0.0023334207,0.011420649,0.12767225799999998,0.597237342,0.09100620699999999,0.0,0.291440744,0.329764092,0.14470349
70400070803,2016-2020,0.0038242173399999995,0.011420649,0.13123283800000002,0.5680468,0.0306207104,0.0,0.460056248,0.337073586,0.14470349
70400070901,2001-2005,0.01406998705,0.014724028,0.06897153,0.23086022,0.013685472800000001,0.1,0.27423039400000004,0.32271713599999996,0.36612043
70400070901,2016-2020,0.0198522488,0.014724028,0.071066836,0.23258196,0.0031482453,0.34166666599999995,0.407592034,0.32543388,0.36612043
70400070902,2001-2005,0.02818651028,0.022828484,0.0970969262,0.160164506,0.013531785699999998,0.08636363799999999,0.281364836,0.31571828799999996,0.3588283
70400070902,2016-2020,0.0319975889,0.022828484,0.1001104242,0.159681752,0.0028269607199999996,0.363333334,0.41702265999999993,0.318825684,0.3588283
70400070903,2001-2005,0.015508895,0.018224815,0.054118338,0.17707796199999998,0.0135121615,0.13333334,0.28953452,0.321800212,0.3614242
70400070903,2016-2020,0.0201212368,0.018224815,0.0539691634,0.178544784,0.00282286096,0.1,0.414165356,0.33090695400000003,0.3614242
70400070904,2001-2005,0.0073801543399999985,0.032907594,0.19707461799999998,0.28482831200000003,0.013508322,0.345833332,0.283000668,0.328256546,0.32880723
70400070904,2016-2020,0.01480633274,0.032907594,0.199064424,0.28699726999999997,0.00282205876,0.2925,0.411482774,0.33602442200000004,0.32880723
70400070905,2001-2005,0.007237826540000001,0.018545961,0.253911186,0.342256028,0.0135103832,0.0,0.296504924,0.31615603600000003,0.311443
70400070905,2016-2020,0.0111985155,0.018545961,0.255062976,0.346534818,0.00282248946,0.0,0.416528444,0.333050554,0.311443
70400070906,2001-2005,0.00041421732,0.006610925000000001,0.19080158,0.618536528,0.0386130026,0.0,0.298152486,0.325346378,0.11707172000000002
70400070906,2016-2020,0.00623981234,0.006610925000000001,0.19355122200000002,0.641903468,0.011828894900000001,0.15,0.433885262,0.344180566,0.11707172000000002
70400071001,2001-2005,0.0,0.0,0.297512722,0.5285811340000001,0.0937039278,0.0,0.28860852800000003,0.34264277600000004,0.05671002700000001
70400071001,2016-2020,0.0,0.0,0.299904502,0.5775517459999999,0.0315924532,0.0,0.478877736,0.33546167800000004,0.05671002700000001
70400071002,2001-2005,0.0,0.0,0.25897898,0.61903267,0.093645082,0.0,0.290557542,0.350800438,0.05229623
70400071002,2016-2020,0.0,0.0,0.259488036,0.605523088,0.0315726112,0.0,0.48055242600000003,0.330712726,0.05229623
70400071003,2001-2005,0.0032152317200000004,0.00065676455,0.0229621728,0.5090835300000001,0.0937211888,0.0,0.283502582,0.32528176200000003,0.17948
70400071003,2016-2020,0.010082180040000001,0.00065676455,0.0229153896,0.50834405,0.031598274800000006,0.3,0.48596872199999996,0.307962332,0.17948
70400071004,2001-2005,0.0009462658199999999,0.0026743636,0.1183743872,0.45510281199999997,0.09376567620000001,0.0,0.292501604,0.341897006,0.14089014
70400071004,2016-2020,0.0076971146800000004,0.0026743636,0.118561422,0.48960233400000003,0.031613271,0.4,0.49830136999999997,0.3299746,0.14089014
70400071005,2001-2005,0.0,0.002944845,0.21366617599999999,0.631663512,0.145268254,0.0,0.28626745800000003,0.356419696,0.07700284
70400071005,2016-2020,0.0,0.002944845,0.21645724400000002,0.64392821,0.0424310698,0.0,0.44095004600000004,0.338842482,0.07700284
70400071006,2001-2005,0.0,0.0013295669,0.23370559000000002,0.67143644,0.10103463580000001,0.0,0.283624568,0.34926442,0.1045153
70400071006,2016-2020,0.00015890958,0.0013295669,0.23458733999999998,0.681943734,0.033119321,0.0,0.442480742,0.3418108,0.1045153
70400071007,2001-2005,0.00225564632,0.005737475,0.17370301000000002,0.5839397319999999,0.1099912524,0.0,0.289619888,0.35890071199999996,0.13664259
70400071007,2016-2020,0.00305526704,0.005737475,0.17527152799999998,0.57035034,0.035005419999999995,0.375,0.469014366,0.336618726,0.13664259
70400071008,2001-2005,0.00673118986,0.0052431673,0.07640480279999999,0.420451962,0.09362310700000001,0.0,0.285892578,0.351420508,0.15653609
70400071008,2016-2020,0.010929388160000001,0.0052431673,0.0765237892,0.41320267800000005,0.0315652032,0.36666666000000003,0.4849313759999999,0.329403242,0.15653609
70400071101,2001-2005,0.011032798960000001,0.007362173,0.052442297000000006,0.634952382,0.34781232400000006,0.2,0.290554806,0.376908542,0.21460591
70400071101,2016-2020,0.0166712102,0.007362173,0.0500648438,0.638195132,0.10429653800000001,0.025,0.48834866200000004,0.365784766,0.21460591
70400071102,2001-2005,0.00719696464,0.007830009,0.0232848312,0.5758615779999999,0.327369254,0.05,0.28890313799999995,0.353630086,0.20637186999999999
70400071102,2016-2020,0.01219764922,0.007830009,0.0229438134,0.573774982,0.09845136400000001,0.311666668,0.490788168,0.343721962,0.20637186999999999
70400071103,2001-2005,0.0056088372,0.00034639853,0.014090273,0.57622256,0.481063328,0.15,0.288558794,0.382089754,0.25446266
70400071103,2016-2020,0.01120600136,0.00034639853,0.013864502400000001,0.578342378,0.142431208,0.0,0.500885388,0.375083914,0.25446266
70400071104,2001-2005,0.021902922400000004,0.0017139808,0.056055184599999995,0.36801074600000006,0.480253732,0.03809524,0.288244852,0.42502176,0.23733427
70400071104,2016-2020,0.025115098599999996,0.0017139808,0.0555102882,0.36934736399999996,0.142191508,0.236245089,0.45659662599999995,0.41968069,0.23733427
70400071201,2001-2005,0.0018255831300000001,0.0039372477,0.0417087732,0.572331976,0.152042544,0.0,0.285806456,0.358291572,0.29369724
70400071201,2016-2020,0.00884966702,0.0039372477,0.0420659758,0.621558268,0.0438466782,0.2,0.437269256,0.331302106,0.29369724
70400071202,2001-2005,0.000614718,0.0016377857,0.022731853399999998,0.5600776599999999,0.15208353,0.0,0.284936886,0.369219886,0.29720202
70400071202,2016-2020,0.0045632714999999996,0.0016377857,0.022509913,0.638320578,0.043858506400000004,0.0,0.455831608,0.345080972,0.29720202
70400071203,2001-2005,0.02917899148,0.0032157456,0.0081355715,0.44518455,0.09353188300000001,0.145,0.288498514,0.362148144,0.23875326000000002
70400071203,2016-2020,0.0094091677,0.0032157456,0.0081154587,0.44563829200000005,0.0315344468,0.439047622,0.48600477,0.3480534,0.23875326000000002
70400071204,2001-2005,0.0,0.0035952574000000003,0.07466761400000001,0.613461838,0.13492735,0.1,0.28087441,0.391853218,0.23736714
70400071204,2016-2020,0.004046625680000001,0.0035952574000000003,0.0741840256,0.7236752799999999,0.0431237476,0.15,0.46365295399999995,0.373477704,0.23736714
70400071205,2001-2005,0.0221879918,0.0055790353,0.078014794,0.458788044,0.10984359079999999,0.16666666800000002,0.285907358,0.376130866,0.16296063
70400071205,2016-2020,0.0262233094,0.0055790353,0.078123898,0.47224645,0.034968285,0.59083332,0.480291008,0.35867229600000006,0.16296063
70400071206,2001-2005,0.0207748026,0.007121245,0.09937529599999999,0.49582145000000005,0.12461876599999999,0.0,0.28513185,0.41191877200000004,0.22570494000000002
70400071206,2016-2020,0.027676186000000002,0.007121245,0.098960852,0.496116146,0.041878703,0.22000000000000003,0.475822302,0.400384784,0.22570494000000002
70400071207,2001-2005,0.0182919694,0.0087220995,0.006816278859999999,0.612815506,0.14677843,0.27857142599999996,0.281395134,0.413095198,0.35983688
70400071207,2016-2020,0.0238985505,0.0087220995,0.00658873504,0.614698156,0.049889004,0.313333328,0.45065954599999997,0.402755914,0.35983688
70400071208,2001-2005,0.00290150136,0.0014313834,0.11590610999999999,0.58364092,0.34163321399999996,0.1,0.28206044399999997,0.421166672,0.24098174
70400071208,2016-2020,0.024440140160000002,0.0014313834,0.11583081799999999,0.58376874,0.10377353119999999,0.0,0.46459912800000003,0.41490821999999994,0.24098174
70400071209,2001-2005,0.014963163400000002,0.004814568,0.385551092,0.157583986,0.209007086,0.2142857142,0.276163744,0.45390638799999994,0.2767449
70400071209,2016-2020,0.0350079174,0.004814568,0.38358404,0.156523726,0.0671105238,0.383333336,0.43916819,0.458345074,0.2767449
70400080101,2001-2005,0.18576325580000003,0.8691028,0.0087494564,0.0284703714,0.05724766960000001,0.0620880824,0.30512368199999995,0.357298726,0.51516473
70400080101,2016-2020,0.029788236464,0.8691028,0.008725879,0.0282572124,0.13193113880000001,0.1157048748,0.445790696,0.34941516,0.51516473
70400080102,2001-2005,0.1520358844,0.89719856,0.00219571288,0.0062917354600000005,0.066446834,0.05314151739999999,0.307917534,0.368201638,0.53329486
70400080102,2016-2020,0.058382618,0.89719856,0.0021177123,0.006338420940000001,0.12151371879999999,0.080337812,0.458818866,0.359288154,0.53329486
70400080103,2001-2005,0.09671390519999999,0.69943625,0.0089576522,0.0277488436,0.0743595614,0.37818870000000004,0.307197986,0.353033842,0.508683
70400080103,2016-2020,0.034086020519999996,0.69943625,0.0087042206,0.027528211000000004,0.1334550452,0.293048532,0.422691222,0.34763721599999997,0.508683
70400080104,2001-2005,0.0191072788,0.45418605,0.028194582200000002,0.070706888,0.189058818,0.24481075399999996,0.306131592,0.362042566,0.5315111
70400080104,2016-2020,0.029548084600000003,0.45418605,0.0277697692,0.0706258348,0.1431753468,0.23057948,0.422154834,0.356026356,0.5315111
70400080105,2001-2005,0.10595851460000001,0.6215991,0.0285418112,0.007200870279999999,0.06849073180000001,0.245227278,0.310297702,0.35192911600000004,0.51728314
70400080105,2016-2020,0.0249446352,0.6215991,0.027860442800000003,0.00710655368,0.132953134,0.3506656392,0.418510432,0.34566814,0.51728314
70400080106,2001-2005,0.11835752240000001,0.24660295,0.0185115702,0.11508399439999999,0.195607048,0.22127990200000003,0.303463235,0.36391125999999996,0.52282155
70400080106,2016-2020,0.027643233499999996,0.24660295,0.0177349128,0.1150435112,0.15160157800000001,0.29072309,0.4258971939999999,0.35742548799999996,0.52282155
70400080107,2001-2005,0.126462048194,0.084419884,0.00519880976,0.144521154,0.20008663599999998,0.25015873,0.283419112,0.35950287799999997,0.49400875
70400080107,2016-2020,0.040063503,0.084419884,0.004965611159999999,0.143848946,0.145374669,0.293759128,0.43115287999999996,0.34878752,0.49400875
70400080108,2001-2005,0.10354662322000001,0.08993364,0.0209923386,0.262748516,0.20401443800000002,0.1166666672,0.29542082199999997,0.364252596,0.5226823
70400080108,2016-2020,0.0408122176,0.08993364,0.0210546244,0.261982574,0.16722545,0.23381319,0.426734904,0.354303172,0.5226823
70400080201,2001-2005,0.08614507,0.7785137,0.007380060920000001,0.0146752624,0.0560481882,0.278666236,0.30815569200000004,0.337853144,0.5310044
70400080201,2016-2020,0.00642733976,0.7785137,0.0074542572,0.014392870399999999,0.1317896864,0.2799499,0.429988204,0.332407502,0.5310044
70400080202,2001-2005,0.035127830400000004,0.71312064,0.0180057244,0.0079225207,0.0560125196,0.219343435,0.309986298,0.33137712399999997,0.52242994
70400080202,2016-2020,0.01775391186,0.71312064,0.017480327,0.0080425586,0.131705812,0.189285382,0.437513024,0.32566745999999996,0.52242994
70400080203,2001-2005,0.297848798,0.44003049999999994,0.00262770232,0.0661669,0.18829293200000002,0.20179514699999998,0.309869884,0.353845758,0.5456268
70400080203,2016-2020,0.045197609799999997,0.44003049999999994,0.0027387807200000003,0.06546051900000001,0.216036502,0.36097858,0.41405083200000004,0.34477738999999996,0.5456268
70400080204,2001-2005,0.0995929764,0.29203302,0.0123830404,0.1219983748,0.13044727,0.464431922,0.31098551199999996,0.346380656,0.5313488
70400080204,2016-2020,0.022619476180000004,0.29203302,0.012239456800000001,0.12085001399999999,0.17915287200000002,0.486881604,0.41205404,0.33742714,0.5313488
70400080205,2001-2005,0.139942645,0.23624605999999998,0.007535468420000001,0.1072105348,0.188614058,0.21155580000000002,0.30703499599999995,0.348294706,0.5425956
70400080205,2016-2020,0.056825655399999994,0.23624605999999998,0.00736109832,0.10693634519999999,0.216061434,0.18621489600000002,0.404096324,0.336426194,0.5425956
70400080206,2001-2005,0.06265521710000001,0.5718532,0.00692186482,0.08600143600000001,0.105677749,0.164013722,0.30843759400000004,0.33640227,0.5347831
70400080206,2016-2020,0.058041620360000004,0.5718532,0.006755586199999999,0.08532951899999999,0.16328435800000002,0.22503639999999997,0.43089514199999995,0.328439826,0.5347831
70400080207,2001-2005,0.22342348979999999,0.1721336,0.0092142738,0.163931926,0.214337736,0.150000001,0.304919518,0.3594164,0.54847217
70400080207,2016-2020,0.030509509960000004,0.1721336,0.008826031799999998,0.164547612,0.22384318200000003,0.48260906800000003,0.42479584,0.348403436,0.54847217
70400080208,2001-2005,0.10405522600000001,0.0398309,0.0246101674,0.256559178,0.21598556000000002,0.60419118,0.3042258588,0.363779544,0.54067624
